-4.136504093714146735e-01,-1.798147882833301958e-01,-4.312182962470431091e-01
-4.879533237368020027e-01,-3.473389785773923211e-01,-3.042566385553486241e-01
-4.774445467563933065e-01,-1.866812776826871911e-01,-2.425390319016076102e-01
-4.926992392551428068e-01,-2.908439727687244791e-01,-2.175951571658389094e-01
-4.844944889298037904e-01,-2.001046126567473937e-01,-4.893497679045363813e-02
-4.082192126743743876e-01,-4.002730281784577793e-01,-4.290797394784037766e-01
-3.940442680077129167e-01,-5.097471592530936624e-01,-4.145508795917546840e-01
-3.068293844547804183e-01,-3.620397703413528179e-01,-4.257075351683501929e-01
-3.015882012568529835e-01,-5.760102886338572814e-01,3.076466559873284878e-01
-2.791929892122245738e-01,-5.893467923664251762e-01,1.345879052645032048e-01
-2.643741833421263121e-01,-3.870061156588024964e-01,3.778770067127116272e-01
-2.198646218924550921e-01,-4.044609102954986879e-01,2.372702376474530028e-01
-2.366491169662605920e-01,-4.798110868998172740e-01,7.984105792132251134e-02
-3.442657947334039070e-01,-4.415736462236107274e-01,4.219547411742303744e-01
-3.372384963978686256e-01,-6.675732399216185442e-01,2.163374020778235096e-01
-2.456893897742055966e-01,-4.939906248489471241e-01,2.009206734941056116e-01
-3.769350115859045891e-01,-6.096177088109542286e-01,3.676029990305305084e-01
-2.584951411061925941e-01,-4.654322306142403831e-01,3.127801584448086092e-01
-3.347437033950548813e-01,-5.293952280428257939e-01,3.865172354489251894e-01
-3.060021379328283220e-01,-6.396464500810671305e-01,4.859092845080934669e-02
-2.633973323279393819e-01,-5.549412246728062659e-01,5.206092486375944739e-02
-3.261380490643859820e-01,-6.650895522902885437e-01,1.243640089545920979e-01
-2.750622547941948826e-01,-5.632902803251981227e-01,2.294556988164911937e-01
-4.216437394033599739e-01,-6.838583317551227836e-01,-2.894590051845746248e-01
-4.928313569429990104e-01,-6.108421674315669403e-01,-2.749944358985251802e-01
-4.278919804424998197e-01,-6.068203801084609550e-01,-3.719296509849461252e-01
-4.813118704970830164e-01,-5.113942419026984432e-01,-3.498443352514821192e-01
-4.430407002883611223e-01,-7.013460113263836337e-01,-2.103277986797741916e-01
-2.310482501716867032e-01,-4.599966231462482846e-01,-1.407480601616692972e-01
-4.668808584370967019e-01,-1.882122358686693919e-01,3.166460798422350842e-01
-4.494305758255088823e-01,-5.117818396148121618e-01,3.924024438886257737e-01
-4.493680244856131933e-01,-3.754243179403095043e-01,3.987176641959850887e-01
-4.821487756461210195e-01,-1.859414634966352897e-01,1.343267400822192870e-01
-5.145917369625246929e-01,-4.694001344377308760e-01,1.297527114378869972e-01
-5.085673664984468045e-01,-3.917662101366163885e-01,3.650420034249016177e-02
-2.425277817228319033e-01,-4.976650494835476168e-01,-3.045266752886633885e-02
-2.768518331318798875e-01,-5.864789221610552383e-01,-3.735302120217572769e-02
-2.598795550970172119e-01,-5.446982401957412012e-01,-1.152935717290136941e-01
