1.721124266707591000e+00,3.179860089009991952e+00,-4.082423216700805213e+00
9.888417259347647148e-01,3.183942801869139139e+00,-3.511646412047269017e+00
7.502684664135141901e-01,3.227263830471410966e+00,-4.325929476950133079e+00
1.984069481182006101e+00,3.355165123251545811e+00,-4.659704524093452704e+00
8.002095463835940947e-01,3.616690575263195040e+00,-4.844628392881693557e+00
7.565407516433927393e-01,3.779854423681466180e+00,-3.966502307206964062e+00
1.447709885233225080e+00,3.915734308264454899e+00,-4.458931690704413420e+00
1.803007433606194088e+00,4.076230524415332290e+00,-4.859937120421435885e+00
6.967273159437928909e-01,4.452181510154532340e+00,-4.601303174063416712e+00
1.211194245116054891e+00,4.581571410465932637e+00,-4.930252537333504215e+00
-2.007258556723062970e+00,5.862016913978650434e-01,2.220382228424978788e+00
-1.755190696498593939e+00,-4.122064161492473011e-01,2.342251836859460923e+00
-2.120922079733154053e+00,-9.607098500358502140e-04,2.800302737125000885e+00
-2.114970004970484041e+00,7.713649270244984368e-01,2.848109152244810094e+00
-3.731304352662752954e+00,1.097230613872195004e+00,4.105366315076152794e+00
-3.142136768273393166e+00,-7.277702017377032373e-01,4.205419296414175889e+00
-4.161743099518011135e+00,3.349508536153282812e-01,4.237767989193319096e+00
-3.194340964778333181e+00,7.044668978301644735e-01,4.262398977319134197e+00
-4.124131778306555418e+00,-7.163964387225661978e-01,4.291123651454753940e+00
-3.260244118932674962e+00,-3.209336959018673201e-03,4.313688611257900263e+00
-4.582526149286620054e+00,3.427840171464512919e-01,4.658036790738944610e+00
-4.540194621671728825e+00,-7.385519356114276235e-01,4.704040163540136099e+00
-4.539703436919507951e+00,9.750336414149687325e-01,4.801788083758479431e+00
-3.588876090586925915e+00,-8.050111908043534603e-01,4.803505355846787950e+00
-3.667707359745048912e+00,-6.856649230287137700e-03,4.855843884827727663e+00
-3.724489470519015022e+00,7.678475540839668767e-01,4.969476739743930338e+00
6.006382482199803530e-01,-3.662559228995052152e+00,4.959954531791696652e+00
8.329231924735328585e-01,-4.564785416659201900e+00,4.648030392242818998e+00
1.248733669048943895e+00,-3.211335397676322145e+00,4.484261469326463079e+00
1.336308798407684018e+00,-3.870545409226784805e+00,4.230878271746452590e+00
1.563690444733891960e+00,-4.297463767180559557e+00,4.755163770357441422e+00
1.573713233867068073e+00,-3.178165777407619963e+00,3.797518379008177014e+00
2.059909404730464910e+00,-2.987724641551933846e+00,4.105091602731286038e+00
2.110913418871608105e+00,-4.087263743679134365e+00,4.982526691979254352e+00
2.370909415608264847e+00,-3.170988012563879188e+00,4.717173848344578424e+00
2.864777449196195036e+00,-1.217774538657957928e+00,4.030542066774772891e+00
3.300313582005923951e+00,-1.045085891644212950e+00,4.552133119517584703e+00
3.613880263299690920e+00,-9.917169043571815168e-01,3.807252968532623072e+00
4.142896709428261381e+00,-1.942191844485110064e+00,4.894611082500772703e+00
4.628275408721112427e+00,-9.958975266745767607e-01,4.770891319630480076e+00
2.029350567468327871e+00,-3.634671232507569183e+00,4.552062396169831437e+00
-7.092421321942964374e-01,1.458983400738327996e+00,-1.926178096029081077e+00
8.942933005132375213e-02,1.388695241310599959e+00,-1.836373416179780005e+00
6.971044411564604193e-01,1.239755378552845011e+00,-1.603289810836060036e+00
-2.966636857674532224e-01,1.275295642391194972e+00,-1.372514349733426009e+00
3.861065082430630013e-02,1.034144979823244936e+00,-1.051941408017281088e+00
2.119590541669225947e-01,1.133176685431795949e+00,1.186840331996809939e+00
5.574961293032495296e-02,1.568594990924941923e+00,1.597271415105913972e+00
2.086581237333005934e+00,-3.960065732748684897e-01,2.104149616040067894e+00
1.562076727708072044e+00,1.139448504954629904e+00,2.228644357841746970e+00
2.221340999565605934e+00,3.977916624656107070e-01,2.236971163568636900e+00
1.668408228643553093e+00,-6.436292971415704667e-01,2.341514327917308957e+00
1.718313752819899953e+00,-1.286831406485466900e+00,2.420238360599877847e+00
2.735453920488160939e+00,-1.700391516517547885e-01,2.688767216765323820e+00
1.999721258600900997e+00,-2.672338095572396877e-01,2.716237258196103177e+00
2.651138869430640810e+00,6.408634049289265722e-01,2.744577088465232961e+00
2.058112716462222824e+00,4.564752049158448122e-01,2.814759370395508054e+00
1.889921863508748023e+00,-1.577276375143007003e+00,2.848050213885631177e+00
2.049084025211362903e+00,-9.275580026234010456e-01,2.910785569241145954e+00
