1.313941209653993969e+00,3.549614473101704082e+00,2.746990420764889862e-01
7.470660526383278155e-01,4.623726797108904663e+00,2.824112918365204727e-01
6.486957268884765426e-01,4.663761450488930649e+00,9.365109293133135893e-01
1.280538512528150985e+00,3.221277210609600150e+00,1.004878382966720052e+00
6.411650252158299645e-01,3.305277904659229993e+00,1.507975203493866045e+00
3.273520496050992268e-01,4.571793606545231370e+00,1.509675470559346033e+00
9.524543886311621632e-01,4.310172957408940242e+00,7.552549454541164220e-01
9.284305724824538641e-01,1.906906446392695909e+00,-1.212645338368137926e+00
1.260707493772460053e+00,1.090440528527018893e+00,1.041332296408634894e+00
1.335058453173781023e+00,1.691644842257020942e+00,9.337290858878043442e-01
1.361978154130486063e+00,1.259231644022400065e+00,-9.131683292005381425e-01
1.442709545645483038e+00,1.926555410776179089e+00,-3.089933559647806138e-01
-1.688090304256480989e+00,3.226028343309466972e+00,1.432338106288409962e+00
-9.672432127009653602e-01,3.279458320466898780e+00,1.879978156787732946e+00
-8.106510774146551135e-02,3.384461231615559118e+00,1.748011385857247024e+00
-1.996592730593033993e+00,3.871739828144431961e+00,8.532803284739113314e-01
-1.790950867387840040e+00,3.965105061360632011e+00,1.707284895467036989e+00
-2.049092051052959107e+00,4.051438752945885291e+00,1.925716759050880036e-18
-5.935072280528053135e-01,4.058065973319017417e+00,1.977829972493845956e+00
-2.084144688538963841e+00,4.556517086391131066e+00,1.245175900373866051e+00
-1.002303450060602952e+00,4.660446743035365991e+00,2.082302540085378073e+00
-1.725758880175823906e+00,4.857534759925909995e+00,1.964132489583199082e+00
-3.212884302653842838e-01,5.041321831074273341e+00,1.768043272540331889e+00
2.272045781483827964e-01,5.176412653375320971e+00,3.772536410385067818e-01
2.565106178788358893e-01,3.977130612397043130e+00,1.678761323297222052e+00
-1.211394775884568897e+00,3.905424901382377190e+00,2.012479158767805032e+00
1.013317879668262034e+00,4.260734973385543967e+00,7.222685780988900850e-02
1.424104161940590974e+00,2.726357830491680900e+00,-3.663344144558277060e-01
1.474155515101926994e+00,1.232766075332065947e+00,-2.680988964280527909e-01
1.458492090804923924e+00,-2.265363508580184870e-01,7.821777597049460740e-01
1.378597842944772944e+00,-3.711354300719076904e-01,-8.681503315388796604e-01
1.109314654749242068e+00,-7.816600641889229761e-01,-5.342607340442042663e-01
1.051500841171904010e+00,-7.947189661413481820e-01,5.211750547543682055e-01
-1.672732452592572919e-03,-5.822842535694167099e-01,-5.230717157004465268e-01
-1.283930534961155029e-02,-5.923187695719631662e-01,4.905295733424618887e-01
-5.093410934862527828e-01,-3.083473170564760002e-01,8.116892411743971136e-01
-5.102155743430114576e-01,-3.094170986213903851e-01,-8.112076185279581964e-01
-7.988723346409772885e-01,-2.680034087090272243e-01,-2.481642061064391058e-01
-1.331562364780725094e+00,5.611299366998283134e+00,1.927824407642896087e+00
7.100208796929893817e-02,-2.158617883133266968e-01,-8.533535345508755920e-01
1.532680173587011030e+00,1.671156046621840030e-01,-5.625366690854380902e-01
-7.518476795549509095e-01,3.477465724272237879e-01,-7.031383331390501645e-01
6.130906503386612111e-02,5.243957065092678782e+00,1.109161999553126998e+00
1.129721115967931983e-01,5.286846177945578873e+00,-3.484639768708269747e-01
-4.812909839037555343e-02,5.305394011829315914e+00,-1.228573275217748950e+00
-5.910272292119594928e-01,5.668081377311814606e+00,-1.485328758885392952e+00
-5.910272292119591597e-01,5.668081377311819935e+00,1.485328758885392952e+00
-4.093365361013974746e-01,5.745777261150761817e+00,-6.728137970602202884e-16
-1.258950843220755900e+00,5.912226633013026422e+00,-1.694192048544530094e+00
-1.007911881446059921e+00,6.114564338656803599e+00,8.927646082669153937e-01
-1.173858146703466110e+00,6.181318742452481807e+00,-9.252163154783630272e-01
-1.163936530721928930e+00,6.202471664193341283e+00,-6.195510283045777674e-16
-6.847094681723614462e-01,5.937560337808010402e+00,-7.291070015889018485e-01
-4.728915494597805136e-01,5.782906976648176212e+00,7.378763138456909676e-01
2.018425327360021948e-01,1.225639586059600050e-02,9.235165107960265907e-01
-8.997784612229132728e-01,2.063481493551400092e+00,1.444316724549977060e+00
-1.423732947767692103e+00,2.579418554881380832e+00,1.377588593771255976e+00
-1.719964940389860919e+00,2.881260270053958905e+00,-3.666256563958169892e-20
8.314936553399807084e-03,2.600458060715669983e+00,1.542705196413838964e+00
-7.509105870895191881e-01,2.309984687025941064e-01,6.805633125391126192e-01
-7.050739281963360749e-01,2.696473597806658962e+00,1.698337110800403060e+00
7.573958750640484849e-01,1.882991218983403048e+00,1.234613963813200099e+00
-3.031791034783878902e-01,1.864641846362731004e+00,1.358986229349774977e+00
1.444162226511475966e+00,1.852256434930453111e+00,3.123277184379332216e-01
-1.560122881201496892e+00,2.449445541455486097e+00,4.886807537441760774e-01
-2.161832618082753843e+00,4.825560728649014308e+00,4.751809915300497233e-01
-2.149182935655551852e+00,4.675028195651584006e+00,-2.697848733521622799e-01
-2.141211453093637918e+00,4.827086234454130320e+00,-1.015723926381064013e+00
-2.127236773205892106e+00,5.616406657102320565e+00,-7.306610988406692005e-20
-2.055261449124209161e+00,5.511129744099127592e+00,1.389920943284095989e+00
-1.886515285587412105e+00,6.111750461047289917e+00,4.260886913592372149e-01
-1.866582859505182102e+00,6.130067247174833867e+00,-4.421519587108909133e-01
-1.736401720115678060e+00,6.136730929349338837e+00,1.192450296980074986e+00
-1.728466674331732067e+00,2.928979115852516912e+00,6.867094936821509510e-01
-1.797913328793848908e+00,5.470925659890673920e+00,-1.838072536221670106e+00
-2.146849239559696976e+00,5.478068847482044923e+00,-6.635422444074411397e-01
