-5.118346881451416586e+00,-2.050750733058430996e-15,-5.609431707709630523e-17,6.118346881451419250e+00,1.327322985825347068e+01,2.911846302002541995e-16,2.955434593071274081e-15,1.110381545344210963e+01
-5.118346881451451225e+00,-2.530618970061049825e-15,-5.685837726771386894e-16,6.118346881451453889e+00,1.327322985825352930e+01,-7.104586595952638253e-16,6.303726430353373626e-15,1.110381545344218068e+01
-5.118346881451490304e+00,-2.362208520830153879e-15,-8.688476296550137124e-17,6.118346881451490304e+00,1.327322985825360924e+01,-9.170082167823540166e-17,4.035196517000575327e-15,1.110381545344226062e+01
-5.118346881451509844e+00,-2.797715151218269171e-15,-5.201875905463188339e-16,6.118346881451513397e+00,1.327322985825366075e+01,-7.401097383401066488e-16,6.294852930966185385e-15,1.110381545344231036e+01
6.910122191906070022e+00,-1.859352853966570135e-15,-8.974394370971803543e-16,-5.910122191906068245e+00,1.086524268865863974e+01,1.150098372761785059e-15,-2.745093902748887084e-15,1.270365521818956012e+01
6.910122191906109101e+00,-2.846418739367576172e-15,-1.572337106417730914e-15,-5.910122191906106437e+00,1.086524268865871967e+01,9.264672280654739871e-16,-3.708998368291065789e-15,1.270365521818964005e+01
6.910122191906118871e+00,-2.329414330339166929e-15,-2.528884611943450095e-15,-5.910122191906114431e+00,1.086524268865873033e+01,2.510816071042680807e-15,-4.979192542955136744e-15,1.270365521818965959e+01
6.910122191906149069e+00,-2.661753758292875050e-15,-5.593543936354392579e-16,-5.910122191906146405e+00,1.086524268865879961e+01,6.414199964839150852e-16,-2.592716862405237123e-15,1.270365521818971999e+01
6.910122191906218347e+00,-2.237833621775740943e-15,-8.872181883967839591e-16,-5.910122191906216571e+00,1.086524268865892928e+01,1.851661481676771902e-15,-3.240923843306399169e-15,1.270365521818986032e+01
6.910122191906246769e+00,-2.293020786907980194e-15,-3.999128956440185937e-16,-5.910122191906243216e+00,1.086524268865898968e+01,1.480968816349797904e-15,-2.876628962069837062e-15,1.270365521818992072e+01
-8.050769652725630054e-01,-1.639561562574349969e-16,-3.388970619264455946e-18,1.805076965272564005e+00,4.662783043250764869e+00,4.372970167049901910e-16,-8.540349227783946801e-18,2.079633885094679169e+00
-8.050769652725652259e-01,-1.560788983767719987e-16,-8.715740221717233203e-17,1.805076965272564893e+00,4.662783043250768422e+00,4.253826656726156788e-16,4.661268503613116248e-16,2.079633885094683166e+00
-3.146091363616320802e+00,-3.834781208774328908e-16,-3.981292355795110876e-16,4.146091363616322134e+00,9.341885586306529987e+00,5.233970130120762677e-16,1.180686190642559904e-15,7.088706684296441907e+00
-3.146091363616320802e+00,-5.773134676106806109e-16,-3.360816319467195182e-16,4.146091363616323022e+00,9.341885586306533540e+00,8.579060714861996364e-16,1.004395106644751918e-15,7.088706684296443683e+00
-3.146091363616355885e+00,1.100809105582175007e-15,2.876247859513622028e-15,4.146091363616353220e+00,9.341885586306588607e+00,5.707730722666094295e-16,-1.528442962350382966e-14,7.088706684296541383e+00
-5.118346881451291353e+00,-8.031018741705328068e-16,4.997729900556104909e-17,6.118346881451289576e+00,1.327322985825320067e+01,1.015728175697383977e-15,1.335427495008423896e-16,1.110381545344183074e+01
-5.118346881451297570e+00,-8.183289086405319675e-16,-6.110935582825496102e-16,6.118346881451299346e+00,1.327322985825322021e+01,1.121833237566658093e-15,1.623750313809597998e-15,1.110381545344183962e+01
-5.118346881451297570e+00,-6.996068493347456290e-16,-6.127638822728873523e-16,6.118346881451299346e+00,1.327322985825322021e+01,9.889011321302793818e-16,1.613137244102064995e-15,1.110381545344183962e+01
-5.118346881451299346e+00,-8.031711074390029980e-16,-6.533246404602833646e-16,6.118346881451302011e+00,1.327322985825323087e+01,1.273540033049979009e-15,1.731769465391548974e-15,1.110381545344183962e+01
-5.118346881451296682e+00,-1.265032469109141073e-15,-7.166133748200381543e-16,6.118346881451299346e+00,1.327322985825323087e+01,2.093681362858412922e-15,1.847196681052319864e-15,1.110381545344183962e+01
-5.118346881451300234e+00,-1.039113292297738072e-15,-6.872434083343909775e-16,6.118346881451302011e+00,1.327322985825323087e+01,1.613437695320198902e-15,1.819229965380879979e-15,1.110381545344185028e+01
-5.118346881451319774e+00,-1.511865250019201978e-15,-3.057182521413829795e-16,6.118346881451322439e+00,1.327322985825326995e+01,-2.703075569852325085e-16,3.466666321146477050e-15,1.110381545344191068e+01
-5.118346881451367736e+00,-4.096415894615013062e-16,2.116679684653785091e-15,6.118346881451365959e+00,1.327322985825334989e+01,9.851550281979943113e-16,-6.216577788385932348e-15,1.110381545344199949e+01
-5.118346881451437902e+00,-1.463888411073006926e-15,5.069956856255682190e-16,6.118346881451440566e+00,1.327322985825350088e+01,-3.055701667754743233e-16,1.185573984559518931e-15,1.110381545344215048e+01
-5.118346881451493857e+00,-1.396733887560327949e-15,4.978164758594015525e-16,6.118346881451493857e+00,1.327322985825360924e+01,-3.574693338967476924e-16,1.005027449168265046e-15,1.110381545344226950e+01
-5.118346881451532049e+00,-1.740724905216031055e-15,6.726869270045921489e-16,6.118346881451532937e+00,1.327322985825368917e+01,-2.175830893201906971e-16,1.021894582868534012e-15,1.110381545344234944e+01
-5.118346881451562247e+00,-1.468462355580949092e-15,1.043781139839594960e-15,6.118346881451564023e+00,1.327322985825374957e+01,-7.148635279101786801e-16,1.948127060613298976e-16,1.110381545344240983e+01
6.910122191905886169e+00,-1.333542099463307937e-15,-7.558718300363044238e-16,-5.910122191905884392e+00,1.086524268865828979e+01,-1.131780288513763936e-15,-1.173503833564723925e-15,1.270365521818916932e+01
6.910122191906064693e+00,-1.756757418572623092e-15,2.662524363964648881e-16,-5.910122191906062916e+00,1.086524268865863085e+01,3.316994718436006168e-16,-1.160549702261607959e-15,1.270365521818954946e+01
-6.579132792243366377e-18,3.817554131918492910e+00,-7.368585720613251011e-01,-2.080695559857169030e+00,-4.424771070783861122e-16,4.161391119714338949e+00,7.207740849511178105e+00,5.082555294231251963e+00
-2.025736248631168895e-15,5.187881014295349758e+00,-1.167104790349613008e+00,-3.020776223945734973e+00,-1.008142435198636009e-14,6.041552447891476163e+00,1.046427579634016070e+01,6.332792439305601206e+00
-2.327821250244336846e-15,5.187881014295404825e+00,-1.167104790349624999e+00,-3.020776223945777161e+00,-4.362443527608790722e-15,6.041552447891553435e+00,1.046427579634029037e+01,6.332792439305658050e+00
3.158985268753960793e-17,5.388239685429010883e+00,-1.230618055617064055e+00,-3.157621629811946828e+00,-5.706281017795043562e-16,6.315243259623893657e+00,1.093832218782547017e+01,6.513493376777266697e+00
-2.299888471161225996e-15,5.388239685429255132e+00,-1.230618055617133999e+00,-3.157621629812119135e+00,-8.779881673469671265e-15,6.315243259624239158e+00,1.093832218782607946e+01,6.513493376777518051e+00
-2.007299123161565042e-15,5.833554240246815681e+00,-1.372142607364799982e+00,-3.461411632882013034e+00,-7.736789307634061946e-15,6.922823265764027845e+00,1.199068162812320004e+01,6.913867058121900833e+00
1.438604799049332092e-18,6.573158626835584606e+00,-1.608061807003650090e+00,-3.965096819831936070e+00,-7.563037561643696389e-16,7.930193639663872140e+00,1.373549829775739006e+01,7.575827750788490356e+00
-1.732307544656451065e-15,6.573158626835994056e+00,-1.608061807003773103e+00,-3.965096819832219843e+00,-7.893816917122720480e-15,7.930193639664438798e+00,1.373549829775837061e+01,7.575827750788883819e+00
-5.833333333354946859e+00,6.833333333341482074e+00,-7.190293655871391993e-16,1.345983821373006069e-11,1.327253343902689035e-11,-1.558329046306149912e-11,3.806303920659074933e-14,1.366666666668299079e+01
-5.833333333327101577e+00,6.833333333341932381e+00,6.980567210454440146e-15,-1.483372248138732041e-11,-1.467121606044314100e-11,1.713413209361272842e-11,3.206938980927040807e-14,1.366666666668385943e+01
-5.833333333341551352e+00,6.833333333342027416e+00,-6.645665335077580351e-15,-4.704533283683895976e-13,-4.845745351937022298e-13,5.521633134404211898e-13,3.661636662849345755e-14,1.366666666668404950e+01
-5.833333333340899429e+00,6.833333333342576310e+00,7.728874645884446050e-15,-1.678995204925559918e-12,-1.666362154433454034e-12,1.961578739446699987e-12,3.189190898785496311e-14,1.366666666668517038e+01
-5.833333333343947658e+00,6.833333333343216687e+00,1.316380850019340946e-16,7.381172339525690072e-13,7.107144821900068261e-13,-8.473294211669743456e-13,3.048259667839389750e-14,1.366666666668644048e+01
-5.833333333345560590e+00,6.833333333344194571e+00,-4.270658749821678079e-15,1.381544662716059994e-12,1.340516915310302977e-12,-1.609231961171798072e-12,3.898088867392303140e-14,1.366666666668841046e+01
-5.833333333369832729e+00,6.833333333344514315e+00,9.410988885317916182e-15,2.529983578930257858e-11,2.496601240948161021e-11,-2.930191589939979249e-11,3.408958938097073233e-14,1.366666666668903929e+01
-5.833333333314680402e+00,6.833333333344974392e+00,-2.672320348264365927e-15,-3.029389087323156295e-11,-2.994236238610000754e-11,3.504289810032869945e-11,3.002560540375605238e-14,1.366666666668993990e+01
-5.833333333352220151e+00,6.833333333345253280e+00,-6.896428395562698645e-16,6.958301995696423923e-12,6.845622254883774253e-12,-8.074198092568981953e-12,3.621137309836953179e-14,1.366666666669052077e+01
-5.833333333347218819e+00,6.833333333345382954e+00,-9.724342113110520533e-17,1.836139156675344922e-12,1.796796687961832025e-12,-2.121331307765600017e-12,3.418159558761843279e-14,1.366666666669076058e+01
-5.833333333325921188e+00,6.833333333345826155e+00,-6.130862553201895624e-15,-1.990277939894842948e-11,-1.967946686977290047e-11,2.299869722962934997e-11,3.075688252416599267e-14,1.366666666669165942e+01
-5.833333333309848712e+00,6.833333333345890104e+00,-9.746558435451674777e-15,-3.601894285564650049e-11,-3.560905351112946313e-11,4.161839869559230723e-11,3.744121609762799754e-14,1.366666666669173935e+01
-5.833333333323120762e+00,6.833333333347579419e+00,-1.642601679685492005e-15,-2.446100848532366007e-11,-2.418209324904682850e-11,2.826678094956367938e-11,3.677287357710265989e-14,1.366666666669519081e+01
-5.833333333360276818e+00,6.833333333348482697e+00,-6.401264161362038808e-15,1.180112111449451940e-11,1.162738955304592937e-11,-1.367962314950809939e-11,3.280603403462796017e-14,1.366666666669697960e+01
-5.833333333344278948e+00,6.833333333352005212e+00,-8.971519480843171989e-16,-7.734879465385429683e-12,-7.667718740273584703e-12,8.921572053078411914e-12,3.427826124623748291e-14,1.366666666670402996e+01
-5.833333333370471330e+00,6.833333333355629868e+00,-9.103985779866220845e-16,1.484250458128554154e-11,1.462900518648636946e-11,-1.721498890016370957e-11,3.309620028779392840e-14,1.366666666671124020e+01
-5.833333333364823403e+00,6.833333333356677031e+00,6.316586758901202890e-15,8.134549486793902811e-12,8.014266568176698584e-12,-9.410314464664411643e-12,3.043283145577782797e-14,1.366666666671332031e+01
-5.833333333341539806e+00,6.833333333367193063e+00,-1.250173550839851012e-14,-2.564435823449402948e-11,-2.535302550838708159e-11,2.965040875607131259e-11,3.917943252713699939e-14,1.366666666673438080e+01
-5.833333333364008055e+00,6.833333333373762031e+00,-7.852568727193497119e-16,-9.750465519753899381e-12,-9.649498079276572769e-12,1.127438708367005998e-11,3.123448357989802277e-14,1.366666666674755071e+01
-8.929257204458912789e-16,7.228794805174813654e+00,-1.817870754235332065e+00,-4.410924050939480701e+00,-6.634103269635545931e-15,8.821848101878968507e+00,1.527988912910944030e+01,8.160300594491332049e+00
-1.221944366029494932e-15,7.228794805174986848e+00,-1.817870754235384023e+00,-4.410924050939600605e+00,-5.037050779260079958e-15,8.821848101879202986e+00,1.527988912910983998e+01,8.160300594491488368e+00
