7.914294184526333338e-18,1.547207294694014079e+00,4.822681858905665253e-01,-1.029475480584580049e+00,-1.295192145040144054e-16,2.058950961169160987e+00,-3.566207675037762037e+00,1.423788587714960974e+00
-1.069964607547038938e-17,1.537794366410150992e+00,5.109501740665216563e-01,-1.048744540476673093e+00,-1.702751935776945907e-16,2.097489080953347074e+00,-3.632957656532146196e+00,1.305605409581547915e+00
6.573580332700058349e-18,1.537794366410152103e+00,5.109501740665216563e-01,-1.048744540476673981e+00,-1.806926431908244038e-16,2.097489080953347074e+00,-3.632957656532147972e+00,1.305605409581549026e+00
4.457028233257698179e-17,1.537794366410152103e+00,5.109501740665216563e-01,-1.048744540476673981e+00,-2.002181393851877117e-16,2.097489080953347074e+00,-3.632957656532147084e+00,1.305605409581549026e+00
-1.721057081688957054e-16,1.517048024370089010e+00,5.566014038768382077e-01,-1.073649428246927107e+00,6.867192876567563002e-16,2.147298856493852881e+00,-3.719230718481905118e+00,1.105972226582480955e+00
3.632966503464131854e-17,1.172826172309715975e+00,8.247635421783084952e-01,-9.975897144880250256e-01,-1.472734330767062046e-16,1.995179428976048941e+00,-3.455752141202779182e+00,-5.114123739471813090e-01
3.926576456008694198e-16,-3.872914300167061175e+00,1.866690238123021039e+00,3.006224062044041023e+00,-7.409152540977106428e-16,-6.012448124088072277e+00,-1.041386562879272937e+01,-1.279423931490285993e+00
-4.487375495631275789e-17,-3.872914300167062951e+00,1.866690238123041023e+00,3.006224062044020151e+00,4.270054600904929851e-16,-6.012448124088041190e+00,-1.041386562879267075e+01,-1.279423931490214938e+00
-4.086489810105913699e-17,-3.872914300167057178e+00,1.866690238123039913e+00,3.006224062044017931e+00,6.025645975404515389e-16,-6.012448124088034973e+00,-1.041386562879267075e+01,-1.279423931490214050e+00
-1.350459741548538991e-16,-3.872914300167059842e+00,1.866690238123039913e+00,3.006224062044018819e+00,3.133885908349532174e-16,-6.012448124088039414e+00,-1.041386562879267075e+01,-1.279423931490212940e+00
-5.348800185749609827e-17,-3.872914300167059842e+00,1.866690238123041023e+00,3.006224062044017931e+00,3.161644936061854046e-16,-6.012448124088036749e+00,-1.041386562879267075e+01,-1.279423931490212940e+00
-3.272262032899908871e-16,-5.260422562639550215e+00,2.301521655058468063e+00,3.958900907581083040e+00,3.430383429670444003e-15,-7.917801815162167856e+00,-1.371403502812196074e+01,-2.548140242716545156e+00
-1.555947387031400004e-16,-5.260422562639545774e+00,2.301521655058475169e+00,3.958900907581071049e+00,6.215582213438209150e-16,-7.917801815162142987e+00,-1.371403502812191988e+01,-2.548140242716509185e+00
