2.532600697727174222e+00,2.093571486959829198e+00,-3.626172184691922151e+00,4.906812817854909376e-12,4.338091523965189600e-12,3.603503656264123093e-12,-6.104480826553746828e-12,-8.374285947839235078e+00
2.532600697729889827e+00,2.093571486959993067e+00,-3.626172184692229017e+00,2.344460183988518937e-12,2.035364943213437006e-12,1.747972600340476061e-12,-2.989098068891752980e-12,-8.374285947839959832e+00
2.532600697731233197e+00,2.093571486960604133e+00,-3.626172184693285061e+00,1.454062653838718920e-12,1.252423416134952083e-12,1.090433336704913973e-12,-1.797192571018130055e-12,-8.374285947842395217e+00
2.532600697733661033e+00,2.093571486961697037e+00,-3.626172184695182210e+00,-1.810556976656445920e-13,-1.947313623031369951e-13,-1.105283846001839031e-13,2.470432185354166220e-13,-8.374285947846770384e+00
2.532600697732395822e+00,2.093571486962000794e+00,-3.626172184695696910e+00,1.298687132505658910e-12,1.113165851765852912e-12,9.858866624496892480e-13,-1.617685323537817988e-12,-8.374285947847969425e+00
-7.067447306274947216e+00,2.952890657794659202e+00,5.114556648495826252e+00,-1.554320403770520921e-11,1.530317649076483848e-11,-6.427505889040174750e-12,-1.104261846898614005e-11,-1.181156263117862970e+01
-7.067447306321403389e+00,2.952890657796777951e+00,5.114556648499506863e+00,2.511839255857133015e-11,-2.471580625797699109e-11,1.026924967220126944e-11,1.790370013754368044e-11,-1.181156263118715088e+01
-7.067447306289597719e+00,2.952890657800943952e+00,5.114556648506719760e+00,-1.806504809933753149e-11,1.778147102457661999e-11,-7.454182385042113806e-12,-1.282250779769213943e-11,-1.181156263120374028e+01
-7.067447306312222288e+00,2.952890657801730878e+00,5.114556648508092884e+00,2.392485340108019057e-12,-2.351365933835746986e-12,9.481617495071728908e-13,1.741474477198092940e-12,-1.181156263120693950e+01
-7.067447306326887890e+00,2.952890657807690999e+00,5.114556648518382431e+00,8.128873963400063930e-13,-7.930806268766143630e-13,2.760850817264888251e-13,5.932793494277456084e-13,-1.181156263123068939e+01
-7.067447306328771717e+00,2.952890657808655117e+00,5.114556648520098392e+00,1.307751555437093033e-14,-8.905326441792505503e-15,-4.663989309108784164e-14,4.220268624371452053e-14,-1.181156263123465067e+01
3.245548136256918070e+00,3.067475799553395888e+00,-5.313023935814441323e+00,4.128296706749379605e-12,3.420887699158432849e-12,3.241060069852921920e-12,-5.509958030324049211e-12,-1.226990319821354980e+01
3.245548136257122795e+00,3.067475799554356897e+00,-5.313023935816116428e+00,4.633990711600137894e-12,3.771536814356140869e-12,3.671987073701355837e-12,-6.303448422781468139e-12,-1.226990319821742936e+01
3.245548136272963902e+00,3.067475799557517924e+00,-5.313023935821581389e+00,-8.901169802640891652e-12,-7.412024249139189917e-12,-6.898454618535486374e-12,1.202325556412819928e-11,-1.226990319823005926e+01
