-1.497229121456928937e-17,1.545005347255721029e+00,4.897792299946077121e-01,-1.034784577250327908e+00,-1.291062951152790968e-16,2.069569154500657149e+00,-3.584598925372501022e+00,1.393365672826194057e+00
7.300629665234789538e-18,1.545005347255719919e+00,4.897792299946078787e-01,-1.034784577250329018e+00,-1.422951822374841938e-16,2.069569154500657149e+00,-3.584598925372501910e+00,1.393365672826194057e+00
3.871263037631005182e-17,1.545005347255721029e+00,4.897792299946077121e-01,-1.034784577250329018e+00,-1.345319092320321894e-16,2.069569154500657149e+00,-3.584598925372501910e+00,1.393365672826194945e+00
1.015074937265858041e-15,1.184278225924854988e+00,8.206467404670565458e-01,-1.004924966391913088e+00,-1.601925461593611055e-15,2.009849932783823956e+00,-3.481162199170479088e+00,-4.742472472597549227e-01
-4.030319235798640757e-17,-3.488359031848962122e+00,1.748452198377328903e+00,2.739906833471632996e+00,3.206148779119478059e-16,-5.479813666943266881e+00,-9.491315687156060221e+00,-9.199019793078607732e-01
-6.859713587017925709e-17,-3.488359031848960790e+00,1.748452198377328015e+00,2.739906833471632996e+00,6.882225703887397085e-16,-5.479813666943265105e+00,-9.491315687156054892e+00,-9.199019793078597740e-01
-6.774832796146846549e-17,-3.488359031848959901e+00,1.748452198377328015e+00,2.739906833471632996e+00,4.176837490986488907e-16,-5.479813666943263328e+00,-9.491315687156051339e+00,-9.199019793078595519e-01
-2.744900304555839792e-16,-4.875202988922579195e+00,2.179894438520837863e+00,3.695308550401740888e+00,3.328246059413399003e-15,-7.390617100803480000e+00,-1.280092431787901930e+01,-2.199030132535311211e+00
-7.059400784791726371e-17,-4.875202988922569425e+00,2.179894438520847189e+00,3.695308550401720016e+00,2.908529930364189927e-16,-7.390617100803440920e+00,-1.280092431787896068e+01,-2.199030132535261028e+00
-6.655623791760367587e-17,-4.875202988922569425e+00,2.179894438520848077e+00,3.695308550401720904e+00,6.106581077472647948e-16,-7.390617100803442696e+00,-1.280092431787896068e+01,-2.199030132535260140e+00
-8.610140320029565434e-17,-4.875202988922570313e+00,2.179894438520848077e+00,3.695308550401721792e+00,1.011855564694633963e-15,-7.390617100803443584e+00,-1.280092431787896068e+01,-2.199030132535260140e+00
