-6.126426880240053663e+00,2.910211778069279980e-15,-5.593165064167054617e-16,7.126426880240051887e+00,-1.528485860816778974e+01,-1.825890532853048069e-15,3.459911760069683957e-15,-1.314004482349979952e+01
-6.126426880239833395e+00,1.791341930402028842e-15,-1.630108480586454041e-15,7.126426880239833395e+00,-1.528485860816734920e+01,-2.045058219540813897e-16,-2.072629359613322900e-15,-1.314004482349935010e+01
-6.126426880239577599e+00,6.309438945827853137e-16,-2.332558991555735829e-15,7.126426880239579376e+00,-1.528485860816685005e+01,-1.563087571898137011e-16,-5.974964034191013308e-15,-1.314004482349882963e+01
-6.126426880239366213e+00,1.202145753029403957e-15,7.950320137687339235e-16,7.126426880239364436e+00,-1.528485860816643083e+01,1.561959587242560094e-15,1.968801266353505978e-15,-1.314004482349836067e+01
-6.126426880239367101e+00,1.486395653856761918e-15,7.301960048520229493e-16,7.126426880239364436e+00,-1.528485860816643083e+01,2.392659417664882005e-15,1.831059810849717829e-15,-1.314004482349836067e+01
7.919948261183488825e+00,3.013059480949860110e-15,3.385880347419116853e-16,-6.919948261183493265e+00,-1.287807677271731066e+01,2.719816630555329977e-15,-5.141680287841903270e-15,-1.473908444021036068e+01
7.919948261183352045e+00,3.820710439606063014e-15,2.234676069217276999e-15,-6.919948261183355598e+00,-1.287807677271704065e+01,2.448643130460750102e-15,-7.394735416002300604e-15,-1.473908444021008002e+01
7.919948261183169969e+00,1.580945108680224933e-15,-2.679551907899985983e-15,-6.919948261183167304e+00,-1.287807677271664986e+01,2.167338475053885076e-16,-2.168005495173695903e-16,-1.473908444020969988e+01
7.919948261182687688e+00,1.549108523188893011e-15,8.075884874697741537e-16,-6.919948261182695681e+00,-1.287807677271572970e+01,-1.681212835020512001e-15,-1.385523841781777031e-15,-1.473908444020871045e+01
7.919948261182690352e+00,1.670952640531170008e-15,1.192238499186526927e-15,-6.919948261182692129e+00,-1.287807677271572970e+01,-1.411908008652503955e-15,-1.925252076284851970e-15,-1.473908444020871045e+01
8.341842589884651105e+00,-7.341842589845168021e+00,-1.038768098568426015e-14,-3.946875787870697268e-11,-3.914189532178133157e-11,3.447199126980103247e-11,-2.205045790265986005e-14,-1.468368517969032006e+01
8.341842589877769498e+00,-7.341842589853172285e+00,-8.090994789012427479e-16,-2.460404426285975155e-11,-2.438639588576348134e-11,2.144870696301926955e-11,-2.449565824993454078e-14,-1.468368517970633924e+01
3.994774087165985144e+00,4.090937481647112683e+00,-7.085711568800666882e+00,-1.243227323127381976e-11,-9.804849494717849865e-12,-1.003228802000423939e-11,1.739180159933465960e-11,-1.636374992658845073e+01
-9.691325391408581069e+00,3.913296693380448943e+00,6.778028698026249188e+00,1.884434756244359983e-12,-1.846980904323717073e-12,7.141489653832098664e-13,1.311278536202184927e-12,-1.565318677352182952e+01
-1.410230421581821091e-15,5.700001347327820156e+00,-8.306696420412670534e+00,3.606695073084850822e+00,-7.313936041862606900e-15,-7.213390146169707862e+00,-1.249395822798262046e+01,-1.737523779175489125e+01
-1.757840293736975048e-15,6.034220594080427880e+00,-1.436055723818052021e+00,-3.598164870262373860e+00,-7.015728971478203360e-15,7.196329740524748608e+00,1.246440873860782084e+01,7.093798235854921863e+00
-1.197760510312112096e-15,5.700001347327653178e+00,-8.306696420412405857e+00,3.606695073084754899e+00,-6.446346869731369284e-15,-7.213390146169517791e+00,-1.249395822798229005e+01,-1.737523779175430860e+01
-6.427622393677021561e-16,4.146002143444611043e+00,-5.897421922362283020e+00,2.751419778917672865e+00,-6.590639867430027018e-15,-5.502839557835351059e+00,-9.531197700070681122e+00,-1.213726451951477081e+01
-8.752372653383729103e-17,5.700001347327637191e+00,-8.306696420412388093e+00,3.606695073084750902e+00,-3.360735664297727868e-15,-7.213390146169495587e+00,-1.249395822798227051e+01,-1.737523779175429084e+01
-6.411901619390975542e-16,6.034220594080177413e+00,-1.436055723817978969e+00,-3.598164870262197113e+00,-3.451952220435489094e-15,7.196329740524394225e+00,1.246440873860722043e+01,7.093798235854677614e+00
-5.314508467400158737e-16,5.146702757391767413e+00,-7.449812561426204738e+00,3.303109804034435992e+00,-9.316711079739109583e-16,-6.606219608068876425e+00,-1.144230800713303964e+01,-1.551350221172650912e+01
